Origin Time,Latitude,Longitude,Depth,Magnitude,Location
2021-05-09 02:54:43 IST,33.05,75.99,5,2.7,"97km NNW of Dharamshala, Himachal Pradesh, India"
2021-05-08 18:50:14 IST,25.63,91.95,13,3.1,"8km NE of Shillong, Meghalaya, India"
2021-05-08 13:57:44 IST,17.46,74.51,10,2.7,"88km NNE of Kolhapur, Maharashtra, India"
2021-05-08 13:54:56 IST,17.36,73.84,10,2.5,"84km NNW of Kolhapur, Maharashtra, India"
2021-05-08 10:26:41 IST,29.77,80.58,9,3.2,"40km ENE of Pithoragarh, Uttarakhand, India"
2021-05-08 10:26:18 IST,31.52,68.67,113,4.5,"341km S of Kabul , Afghanistan"
2021-05-08 10:24:18 IST,25.18,93.6,154,3.8,"52km NW of Imphal, Manipur, India"
2021-05-08 08:09:50 IST,32.98,76.08,10,3,"87km NNW of Dharamshala, Himachal Pradesh, India"
2021-05-08 01:09:55 IST,26.32,91.44,28,2.9,"35km WNW of Guwahati, Assam, India"
2021-05-07 22:46:41 IST,27.25,88.68,10,3.1,"11km SE of Gangtok, Sikkim"
2021-05-07 19:33:18 IST,26.75,92.42,10,2.8,"38km WNW of Tezpur, Assam, India"
2021-05-07 16:51:17 IST,36.45,70.99,180,4.2,"82km SSE of Fayzabad, Afghanistan"
2021-05-07 14:55:27 IST,37.22,70.02,238,4.3,"48km WNW of Fayzabad, Afghanistan"
2021-05-07 13:46:46 IST,36.26,71.31,210,4.2,"115km SE of Fayzabad, Afghanistan"
2021-05-07 13:41:06 IST,38.48,75.04,50,4.3,"423km ENE of Fayzabad, Afghanistan"
2021-05-07 10:05:41 IST,34.89,73.62,50,3.7,"116km NW of Gulmarg, Jammu and Kashmir, India"
2021-05-07 06:58:23 IST,22.96,95.07,74,3.6,"147km NW of Burma, Myanmar"
2021-05-07 06:13:10 IST,26.33,92.34,68,2.8,"57km SW of Tezpur, Assam, India"
2021-05-07 00:41:36 IST,22.41,78.95,30,3,"53km E of Pachmarhi, Madhya Pradesh, India"
2021-05-07 00:19:36 IST,27.01,92.46,17,2.9,"51km NW of Tezpur, Assam, India"
2021-05-06 18:30:19 IST,36.41,71.11,156,4.2,"91km SE of Fayzabad, Afghanistan"
2021-05-06 10:30:16 IST,26.55,92.39,10,3.6,"41km WSW of Tezpur, Assam, India"
2021-05-06 08:31:58 IST,25.88,92.24,10,2.9,"40km E of Nongpoh, Meghalaya, India"
2021-05-05 19:22:12 IST,26.68,92.39,27,3.5,"40km W of Tezpur, Assam, India"
2021-05-05 12:49:51 IST,25.13,94.87,50,3.9,"45km ENE of Ukhrul, Manipur, India"
2021-05-05 05:48:50 IST,27.39,92.38,10,3.2,"54km ESE of Tawang, Arunachal Pradesh, India"
2021-05-05 04:01:23 IST,8.69,94.41,85,4.3,"195km NNE of Campbell Bay, Andaman and Nicobar island, India"
2021-05-05 02:19:48 IST,23.79,93.92,10,3.2,"70km ENE of Champhai, Mizoram, India"
2021-05-04 16:58:37 IST,36.47,71.41,120,3.9,"103km SE of Fayzabad, Afghanistan"
2021-05-04 12:38:35 IST,28.52,86.5,165,4.1,"145km NE of Kathmandu, Nepal"
2021-05-04 04:14:48 IST,23.43,94.11,93,3.9,"79km E of Champhai, Mizoram, India"
2021-05-04 03:27:15 IST,38.36,75.52,136,4.3,"426km N of Kargil, Laddakh, India"
2021-05-04 00:43:56 IST,37.11,74.41,10,4.8,"324km NNW of Kargil, Laddakh, India"
2021-05-04 00:09:03 IST,26.65,92.41,25,2.8,"38km W of Tezpur, Assam, India"
2021-05-03 23:16:23 IST,31.71,91.84,10,3.7,"459km N of Tawang, Arunachal Pradesh, India"
2021-05-03 22:05:12 IST,26.09,90.41,33,2.5,"67km NNE of Tura, Meghalaya, India"
2021-05-03 21:55:01 IST,26.71,92.39,17,2.8,"40km W of Tezpur, Assam, India"
2021-05-03 18:13:08 IST,26.74,92.45,10,3.7,"35km WNW of Tezpur, Assam, India"
2021-05-03 16:11:29 IST,25.9,95.21,53.9,3.5,"83km ESE of Mokokchung, Nagaland, India"
2021-05-03 02:19:40 IST,5.804,94.887,10,4.5,"172km SE of Campbell Bay, Andaman and Nicobar island, India"
2021-05-03 01:23:39 IST,26.43,92.24,40,2.7,"59km ENE of Guwahati, Assam, India"
2021-05-03 00:26:32 IST,26.87,91.94,10,2.8,"79km S of Tawang, Arunachal Pradesh, India"
2021-05-02 23:02:37 IST,26.82,92.43,13,2.6,"40km WNW of Tezpur, Assam, India"
2021-05-02 16:49:19 IST,25.06,65.36,25,4.2,"482km NW of Dwarka, Gujarat, India"
2021-05-02 03:48:51 IST,26.71,92.4,16,2.7,"39km W of Tezpur, Assam, India"
2021-05-01 20:26:58 IST,26.73,92.37,14,2.7,"42km W of Tezpur, Assam, India"
2021-05-01 20:09:46 IST,26.72,92.39,15,3.3,"40km W of Tezpur, Assam, India"
2021-05-01 12:57:58 IST,26.09,92.31,27,2.6,"53km ENE of Nongpoh, Meghalaya, India"
2021-05-01 02:17:33 IST,18.86,96.95,75,4.4,"235km NNE of Rangoon, Myanmar"
2021-05-01 01:04:27 IST,37.03,72.34,50,3.4,"159km E of Fayzabad, Afghanistan"
2021-04-30 22:13:27 IST,5.64,94.44,30,4.6,"163km SSE of Campbell Bay, Andaman and Nicobar island, India"
2021-04-30 19:51:07 IST,38,69.25,50,3.9,"74km SE of Dushanbe, Tajikistan"
2021-04-30 19:44:08 IST,30.64,76.01,10,2.9,"74km W of Chandigarh, Chandigarh, India"
2021-04-30 19:10:06 IST,24.38,94.65,34,3.6,"63km SSE of Ukhrul, Manipur, India"
2021-04-30 18:27:31 IST,26.59,92.39,27,3.2,"40km W of Tezpur, Assam, India"
2021-04-30 16:49:28 IST,26.58,92.51,40,3.5,"29km WSW of Tezpur, Assam, India"
2021-04-30 03:29:12 IST,24.87,93.59,10,2.6,"31km NNW of Bishnupur, Manipur, India"
2021-04-30 02:34:04 IST,23.54,94.8,10,3.6,"148km SE of Moirang, Manipur, India"
2021-04-30 02:30:33 IST,27.31,89.12,5,2.1,"50km E of Gangtok, Sikkim"
2021-04-30 02:18:05 IST,34.65,73.14,10,3.6,"107km N of Islamabad, Pakistan"
2021-04-30 01:59:13 IST,37.22,71.68,27,3.5,"101km E of Fayzabad, Afghanistan"
2021-04-30 01:36:07 IST,36.38,71.31,150,4.4,"104km SE of Fayzabad, Afghanistan"
2021-04-30 01:08:23 IST,26.9,92.43,10,2.8,"45km NW of Tezpur, Assam, India"
2021-04-29 21:02:08 IST,28.16,71.56,51,3.6,"172km W of Bikaner, Rajasthan, India"
2021-04-29 19:14:48 IST,26.74,92.36,10,2.8,"44km WNW of Tezpur, Assam, India"
2021-04-29 16:17:33 IST,26.59,92.47,26,3.3,"32km WSW of Tezpur, Assam, India"
2021-04-29 15:37:47 IST,8.47,77.51,5,2.3,"63km E of Thiruvananthapuram, Kerala, India"
2021-04-29 13:04:20 IST,26.61,92.33,27,3.6,"46km W of Tezpur, Assam, India"
2021-04-29 11:27:44 IST,36.14,71.17,75,4.1,"120km SSE of Fayzabad, Afghanistan"
2021-04-29 07:13:36 IST,26.86,93.01,30,2.8,"31km NE of Tezpur, Assam, India"
2021-04-29 02:38:33 IST,26.73,92.42,11,2.7,"38km WNW of Tezpur, Assam, India"
2021-04-29 01:52:26 IST,26.73,92.43,16,2.7,"37km WNW of Tezpur, Assam, India"
2021-04-29 01:41:49 IST,26.78,92.4,11,2.3,"41km WNW of Tezpur, Assam, India"
2021-04-29 01:20:53 IST,26.72,92.43,19,4.6,"36km W of Tezpur, Assam, India"
2021-04-29 01:10:24 IST,26.71,92.4,19,2.9,"39km W of Tezpur, Assam, India"
2021-04-29 00:24:02 IST,26.76,92.93,18,2.6,"18km NE of Tezpur, Assam, India"
2021-04-28 23:07:54 IST,16.86,75.72,5,2.6,"158km E of Kolhapur, Maharashtra, India"
2021-04-28 21:38:11 IST,26.73,92.38,15,2.8,"41km W of Tezpur, Assam, India"
2021-04-28 20:13:12 IST,29.97,67.88,10,3.9,"524km SSW of Kabul , Afghanistan"
2021-04-28 17:39:57 IST,26.62,92.4,19,3,"39km W of Tezpur, Assam, India"
2021-04-28 17:04:04 IST,32.14,76.61,5,2.7,"28km ESE of Dharamshala, Himachal Pradesh, India"
2021-04-28 15:55:48 IST,26.77,92.36,10,2.9,"44km WNW of Tezpur, Assam, India"
2021-04-28 14:34:52 IST,26.83,92.5,10,3.4,"35km NW of Tezpur, Assam, India"
2021-04-28 12:32:06 IST,26.36,92.38,23,2.9,"52km SW of Tezpur, Assam, India"
2021-04-28 10:39:12 IST,26.62,92.46,10,3.4,"33km W of Tezpur, Assam, India"
2021-04-28 10:05:54 IST,26.39,92.52,27,3.2,"39km SW of Tezpur, Assam, India"
2021-04-28 08:44:34 IST,26.59,92.46,25,3.6,"33km WSW of Tezpur, Assam, India"
2021-04-28 08:25:40 IST,26.54,92.45,26,3.6,"36km WSW of Tezpur, Assam, India"
2021-04-28 08:13:21 IST,26.69,92.41,20,4,"38km W of Tezpur, Assam, India"
2021-04-28 08:03:01 IST,26.74,92.42,15,4.7,"38km WNW of Tezpur, Assam, India"
2021-04-28 07:51:25 IST,26.69,92.36,17,6.4,"43km W of Tezpur, Assam, India"
2021-04-27 22:32:17 IST,36.69,71.62,165,4.1,"105km ESE of Fayzabad, Afghanistan"
2021-04-27 19:10:43 IST,28.98,76.72,10,3,"14km NE of Rohtak, Haryana, India"
2021-04-27 12:42:04 IST,26.81,92.73,28,2.6,"18km NNW of Tezpur, Assam, India"
2021-04-27 10:47:13 IST,36.31,75.67,158,4.5,"199km NNW of Kargil, Laddakh, India"
2021-04-27 10:39:11 IST,25.43,91.9,5,3,"16km S of Shillong, Meghalaya, India"
2021-04-26 01:35:25 IST,37.84,73.23,150,4.8,"250km ENE of Fayzabad, Afghanistan"
2021-04-25 10:18:44 IST,36.68,70.99,200,3.9,"60km SE of Fayzabad, Afghanistan"
2021-04-25 09:11:35 IST,38.33,74.21,125,4,"349km ENE of Fayzabad, Afghanistan"
2021-04-25 05:23:39 IST,32.76,76.2,5,2.2,"61km N of Dharamshala, Himachal Pradesh, India"
2021-04-24 22:27:06 IST,36.48,69.41,56,4.4,"122km SW of Fayzabad, Afghanistan"
2021-04-24 20:15:06 IST,36.51,71.62,120,3.9,"115km SE of Fayzabad, Afghanistan"
2021-04-24 00:53:23 IST,28.53,94.56,10,2.8,"62km NNW of Basar, Arunachal Pradesh, India"
2021-04-23 13:20:34 IST,36.46,70.98,190,4.7,"80km SSE of Fayzabad, Afghanistan"
2021-04-23 02:38:55 IST,37.71,69.52,90,4.4,"113km NW of Fayzabad, Afghanistan"
2021-04-22 08:38:57 IST,30.63,87.32,10,3.8,"355km NNW of Lachung, Sikkim, India"
2021-04-22 05:55:45 IST,31.36,76.82,10,2.7,"27km SSW of Mandi, Himachal Pradesh, India"
2021-04-22 05:54:21 IST,31.37,76.58,8,2.9,"40km SW of Mandi, Himachal Pradesh, India"
2021-04-22 04:56:36 IST,36.73,68.38,10,3.7,"197km WSW of Fayzabad, Afghanistan"
2021-04-22 04:06:01 IST,37.7,76.11,10,3.6,"349km N of Kargil, Laddakh, India"
2021-04-22 01:04:56 IST,11.55,93.62,35,4.3,"97km E of Portblair, Andaman and Nicobar island, India"
2021-04-21 18:58:31 IST,29.78,89.61,170,4.3,"247km NNE of Lachung, Sikkim, India"
2021-04-20 15:33:43 IST,17.42,73.79,5,2.8,"93km NNW of Kolhapur, Maharashtra, India"
2021-04-20 15:21:57 IST,17.4,73.78,5,2.9,"91km NNW of Kolhapur, Maharashtra, India"
2021-04-20 05:28:27 IST,0.2,96.62,47,6,"651km WSW of Kuala Lumpur, Malaysia"
2021-04-19 18:26:02 IST,36.53,71.26,225,4.3,"89km SE of Fayzabad, Afghanistan"
2021-04-19 17:42:39 IST,28.78,89.34,75,4.3,"134km NNE of Lachung, Sikkim, India"
2021-04-19 11:17:58 IST,25.9,90.29,10,2.9,"43km N of Tura, Meghalaya, India"
2021-04-19 10:37:51 IST,36.32,69.21,10,4.1,"147km SW of Fayzabad, Afghanistan"
2021-04-19 01:53:51 IST,25.74,95.28,89,4.3,"100km SE of Mokokchung, Nagaland, India"
2021-04-18 18:54:33 IST,22.48,94.08,10,4.8,"133km SE of Champhai, Mizoram, India"
2021-04-17 20:38:01 IST,28.08,93.04,10,2.6,"123km NNW of Itanagar, Arunachal Pradesh, India"
2021-04-17 17:39:01 IST,37.21,72.27,10,3.9,"152km E of Fayzabad, Afghanistan"
2021-04-17 16:08:18 IST,37.96,72.68,70,4.2,"210km ENE of Fayzabad, Afghanistan"
2021-04-17 15:45:06 IST,20.73,76.83,16,3,"19km W of Akola,Maharashtra,India"
2021-04-17 08:54:40 IST,32.3,98.83,10,4.6,"548km NNE of Changlang, Arunachal Pradesh, India"
2021-04-17 00:20:51 IST,32.35,78.7,10,3.6,"44km SW of Hanley, Jammu & Kashmir, India"
2021-04-16 19:23:18 IST,37.32,72.44,10,3.6,"169km E of Fayzabad, Afghanistan"
2021-04-16 06:05:56 IST,30.01,79.6,10,2.5,"60km S of Joshimath, Uttarakhand , India"
2021-04-16 03:56:28 IST,32.43,78.82,100,4.4,"31km SSW of Hanley, Jammu & Kashmir, India"
2021-04-16 03:17:09 IST,32.31,76.39,10,2.9,"11km NNE of Dharamshala, Himachal Pradesh, India"
2021-04-16 03:03:30 IST,32.28,76.29,10,3.5,"7km NNW of Dharamshala, Himachal Pradesh, India"
2021-04-15 16:19:22 IST,28.81,76.79,10,2.4,"20km ESE of Rohtak, Haryana, India"
2021-04-15 04:00:01 IST,19.28,83.38,10,3.2,"145km E of Jagdalpur, Chhattisgarh, India"
2021-04-15 02:00:21 IST,36.5,70.42,10,3.4,"67km S of Fayzabad, Afghanistan"
2021-04-15 01:19:01 IST,36.23,71.19,19,4.1,"112km SSE of Fayzabad, Afghanistan"
2021-04-15 00:09:24 IST,23.32,94.1,30,3.1,"80km E of Champhai, Mizoram, India"
2021-04-14 21:00:48 IST,34.19,76.63,5,3.6,"51km W of Alchi(Leh),Jammu & Kashmir,India"
2021-04-14 16:25:18 IST,0.12,96.68,30,5.3,"649km WSW of Kuala Lumpur, Malaysia"
2021-04-14 15:14:37 IST,36.27,70.55,170,4.4,"92km S of Fayzabad, Afghanistan"
2021-04-14 12:54:51 IST,36.57,71.52,176,4.3,"104km SE of Fayzabad, Afghanistan"
2021-04-14 04:34:57 IST,26.24,92.82,10,2.8,"46km S of Tezpur, Assam, India"
2021-04-14 02:09:37 IST,32.63,75.98,14,2.8,"55km NW of Dharamshala, Himachal Pradesh, India"
2021-04-13 23:03:10 IST,22.75,94.56,10,3.6,"148km ESE of Champhai, Mizoram, India"
2021-04-13 16:14:25 IST,30.3,70.49,10,3.9,"373km NW of Bikaner, Rajasthan, India"
2021-04-13 15:37:42 IST,36.65,71.56,10,3.4,"102km ESE of Fayzabad, Afghanistan"
2021-04-13 15:02:48 IST,39.91,72.49,30,3.6,"314km ESE of Tashkent, Uzbekistan"
2021-04-13 14:58:52 IST,36.52,70.04,225,4,"78km SW of Fayzabad, Afghanistan"
2021-04-13 11:12:47 IST,36.5,70.76,200,4.9,"69km SSE of Fayzabad, Afghanistan"
2021-04-13 09:58:07 IST,36.1,68.05,80,4.2,"201km NNW of Kabul , Afghanistan"
2021-04-13 02:40:29 IST,29.46,89.53,187,3.6,"211km NNE of Lachung, Sikkim, India"
2021-04-12 21:01:30 IST,27.61,92.71,10,3.6,"82km E of Tawang, Arunachal Pradesh, India"
2021-04-12 03:17:29 IST,29.6,89.6,150,3.8,"228km NNE of Lachung, Sikkim, India"
2021-04-11 20:41:27 IST,12.33,78.72,30,3,"79km SW of Vellore, Tamil Nadu, India"
2021-04-11 12:53:59 IST,23.28,81.73,10,3.9,"139km NNW of Bilaspur, Chhattisgarh, India"
2021-04-11 04:05:20 IST,36.72,71.65,10,3.8,"106km ESE of Fayzabad, Afghanistan"
2021-04-11 03:19:41 IST,28.28,67.01,10,4.2,"618km W of Bikaner, Rajasthan, India"
2021-04-10 23:51:51 IST,31.53,90.42,10,4.3,"456km NNE of Lachung, Sikkim, India"
2021-04-10 23:10:04 IST,39.31,77,12,3.1,"445km SSE of Bishkek, Kyrgyzstan"
2021-04-10 20:48:21 IST,28.1,66.47,10,4.3,"671km W of Bikaner, Rajasthan, India"
2021-04-09 01:34:19 IST,36.16,70.49,27,3.8,"104km S of Fayzabad, Afghanistan"
2021-04-08 18:23:41 IST,30.82,71.24,23,4,"357km WSW of Amritsar, Punjab, India"
2021-04-08 00:56:39 IST,37.62,72.91,100,3.8,"216km ENE of Fayzabad, Afghanistan"
2021-04-07 17:59:35 IST,35.36,72.54,10,4.2,"192km NNW of Islamabad, Pakistan"
2021-04-07 03:25:44 IST,32.28,93.26,10,4.3,"497km NNW of Basar, Arunachal Pradesh, India"
2021-04-07 03:18:36 IST,31.99,92.84,10,4.8,"480km NNW of Basar, Arunachal Pradesh, India"
2021-04-07 02:03:27 IST,31.28,93.02,10,3.8,"400km NNW of Basar, Arunachal Pradesh, India"
2021-04-06 23:16:03 IST,37.56,66.59,10,4.3,"222km WSW of Dushanbe, Tajikistan"
2021-04-06 14:31:19 IST,26.95,89.33,10,3.9,"65km SSW of Thimphu, Bhutan"
2021-04-06 10:44:35 IST,26.28,88.68,5,3.7,"57km SSE of Siliguri, West Bengal, India"
2021-04-06 07:33:55 IST,21.61,94.52,10,3.6,"151km WSW of Burma, Myanmar"
2021-04-06 07:07:02 IST,26.72,89.04,10,4.1,"64km E of Siliguri, West Bengal, India"
2021-04-06 03:42:16 IST,27.55,95.54,39,2.7,"62km E of Dibrugarh, Assam, India"
2021-04-05 20:49:58 IST,27.23,88.84,10,5.1,"25km ESE of Gangtok, Sikkim"
2021-04-05 03:39:13 IST,32.69,76.59,5,2.8,"58km NNE of Dharamshala, Himachal Pradesh, India"
2021-04-05 02:01:55 IST,32.63,76.32,14,2.4,"45km N of Dharamshala, Himachal Pradesh, India"
2021-04-05 01:39:51 IST,36.66,76.17,10,4.4,"234km N of Kargil, Laddakh, India"
2021-04-04 22:38:31 IST,26.57,93.89,24,2.9,"36km WSW of Jorhat, Assam, India"
2021-04-04 11:46:28 IST,35.97,69.73,60,4.2,"145km SSW of Fayzabad, Afghanistan"
2021-04-04 10:25:41 IST,37.45,73.28,90,4.7,"244km E of Fayzabad, Afghanistan"
2021-04-03 10:37:47 IST,35.93,66.16,10,4.1,"316km WNW of Kabul , Afghanistan"
2021-04-03 02:40:00 IST,27.62,92.65,5,2.2,"76km E of Tawang, Arunachal Pradesh, India"
2021-04-03 00:10:20 IST,32.68,76.48,10,3,"53km NNE of Dharamshala, Himachal Pradesh, India"
2021-04-02 14:28:42 IST,34.12,87.81,100,4.3,"720km N of Lachung, Sikkim, India"
2021-04-02 00:21:47 IST,23.87,92.92,28,3.8,"25km NE of Aizawl, Mizoram, India"
2021-04-01 22:21:10 IST,36.66,71.48,11,4.1,"96km ESE of Fayzabad, Afghanistan"
2021-04-01 17:35:02 IST,37.36,71.17,90,4.5,"62km ENE of Fayzabad, Afghanistan"
2021-04-01 00:02:54 IST,39.21,72.65,135,4.3,"297km NE of Fayzabad, Afghanistan"
2021-03-31 22:41:22 IST,28.82,76.72,10,2.4,"13km SE of Rohtak, Haryana, India"
2021-03-30 21:40:24 IST,37.36,72.21,150,4.2,"149km ENE of Fayzabad, Afghanistan"
2021-03-30 10:03:40 IST,25.7,91.39,5,2.8,"48km WSW of Nongpoh, Meghalaya, India"
2021-03-30 04:19:58 IST,34.93,73.63,10,3.4,"119km NW of Gulmarg, Jammu and Kashmir, India"
2021-03-30 04:03:50 IST,34.86,73.42,10,3.5,"126km NW of Gulmarg, Jammu and Kashmir, India"
2021-03-30 01:06:26 IST,34.41,76.08,10,3.1,"16km SSW of Kargil, Laddakh, India"
2021-03-30 00:19:02 IST,27.99,87.55,10,3.6,"95km NW of Yuksom, Sikkim, India"
2021-03-29 22:57:24 IST,34.47,87.69,10,5.6,"760km N of Lachung, Sikkim, India"
2021-03-29 18:52:33 IST,25.56,91.91,10,3.2,"2km SE of Shillong, Meghalaya, India"
2021-03-29 16:15:16 IST,26.24,95.48,100,3.9,"96km E of Mokokchung, Nagaland, India"
2021-03-29 13:54:21 IST,7.71,91.3,10,4.1,"297km WNW of Campbell Bay, Andaman and Nicobar island, India"
2021-03-29 05:41:40 IST,36.18,77.38,10,4.1,"213km NNE of Kargil, Laddakh, India"
2021-03-28 23:23:23 IST,27.57,92.69,10,2.6,"80km E of Tawang, Arunachal Pradesh, India"
2021-03-28 18:17:14 IST,27.78,64.67,30,4.4,"752km NW of Dwarka, Gujarat, India"
2021-03-28 12:43:29 IST,31.96,92.97,40,3.8,"472km NNW of Basar, Arunachal Pradesh, India"
2021-03-28 03:27:52 IST,27.36,92.63,6,2.8,"78km ESE of Tawang, Arunachal Pradesh, India"
2021-03-27 22:54:17 IST,35.56,89.32,63,4.1,"876km N of Lachung, Sikkim, India"
2021-03-27 00:32:08 IST,27.55,92.66,10,5,"77km E of Tawang, Arunachal Pradesh, India"
2021-03-27 00:30:42 IST,36.27,70.58,180,3.7,"92km S of Fayzabad, Afghanistan"
2021-03-26 21:55:12 IST,32.47,93.54,200,4,"509km NNW of Pangin, Arunachal Pradesh, India"
2021-03-26 16:07:17 IST,36.51,71.04,150,4.5,"78km SE of Fayzabad, Afghanistan"
2021-03-26 05:48:37 IST,35.37,91.17,50,4.3,"869km N of Tawang, Arunachal Pradesh, India"
2021-03-25 18:27:21 IST,31.2,84.09,150,4.2,"405km NNW of Kathmandu, Nepal"
2021-03-25 17:07:22 IST,34.58,76.84,30,3.5,"51km NW of Alchi(Leh),Jammu & Kashmir,India"
2021-03-25 16:36:15 IST,19.18,73.95,8,2.4,"74km N of Pune, Maharashtra, India"
2021-03-25 03:53:00 IST,36.86,75.99,10,3.7,"256km N of Kargil, Laddakh, India"
2021-03-25 01:40:56 IST,36.58,71.44,10,3.8,"98km SE of Fayzabad, Afghanistan"
2021-03-25 01:29:27 IST,37.46,72.95,30,3.6,"216km ENE of Fayzabad, Afghanistan"
2021-03-24 01:06:14 IST,36.77,71.71,13,4.4,"109km ESE of Fayzabad, Afghanistan"
2021-03-24 00:27:36 IST,24.14,93.88,40,2.8,"41km SSE of Moirang, Manipur, India"
2021-03-24 00:26:44 IST,36.41,68.01,10,4.1,"233km NNW of Kabul , Afghanistan"
2021-03-23 23:42:44 IST,34.81,70.68,10,3.8,"137km ENE of Kabul , Afghanistan"
2021-03-23 11:27:04 IST,33.64,76.28,10,3,"98km ESE of Pahalgam, Jammu and Kashmir, India"
2021-03-23 04:25:30 IST,20.17,94.26,10,3.8,"252km WSW of Ywangan, Myanmar"
2021-03-22 23:28:09 IST,25.24,95.02,10,3.3,"61km ENE of Shirui, Manipur, India"
2021-03-22 22:53:40 IST,31.9,92.79,40,4.4,"472km NNW of Basar, Arunachal Pradesh, India"
2021-03-22 21:59:18 IST,26,90.48,10,2.7,"60km NNE of Tura, Meghalaya, India"
2021-03-22 20:21:56 IST,31.52,84.9,200,3.9,"424km N of Kathmandu, Nepal"
2021-03-22 18:14:53 IST,32.739,70.177,10,4.2,"221km SSE of Kabul , Afghanistan"
2021-03-21 19:50:23 IST,31.81,90.49,150,3.9,"488km NNE of Lachung, Sikkim, India"
2021-03-21 18:12:55 IST,26.64,92.45,10,3.1,"34km W of Tezpur, Assam, India"
2021-03-21 17:52:41 IST,26.53,92.58,25,4.1,"25km WSW of Tezpur, Assam, India"
2021-03-21 10:06:32 IST,25.85,95.08,10,4.2,"77km SE of Mokokchung, Nagaland, India"
2021-03-21 06:10:10 IST,36.42,71.37,10,3.8,"105km SE of Fayzabad, Afghanistan"
2021-03-21 03:29:18 IST,32.15,93.47,10,3.8,"478km NNW of Basar, Arunachal Pradesh, India"
2021-03-20 23:22:17 IST,22.66,91.79,10,3.5,"73km SSE of Belonia, Tripura, India"
2021-03-20 21:06:07 IST,23.01,93.12,17,3.3,"46km SE of Serchhip, Mizoram, India"
2021-03-20 21:00:27 IST,34.63,83.49,42,4.7,"471km ENE of Hanley, Jammu & Kashmir, India"
2021-03-20 13:13:05 IST,36.95,71.33,160,4.6,"71km ESE of Fayzabad, Afghanistan"
2021-03-20 09:54:23 IST,38.34,74.11,10,3.6,"342km ENE of Fayzabad, Afghanistan"
2021-03-20 07:30:37 IST,28,88.92,75,3.5,"38km NNE of Lachung, Sikkim, India"
2021-03-20 02:33:12 IST,32.42,93.94,80,3.8,"492km NNW of Pangin, Arunachal Pradesh, India"
2021-03-20 01:30:44 IST,32.83,73.65,10,3.6,"86km SW of Rajouri, Jammu and Kashmir"
2021-03-19 23:34:19 IST,31.79,93.05,79,4.2,"452km NNW of Basar, Arunachal Pradesh, India"
2021-03-19 11:41:32 IST,31.78,92.81,100,5.8,"459km NNW of Basar, Arunachal Pradesh, India"
2021-03-18 17:23:49 IST,37.91,71.5,140,4.7,"123km NE of Fayzabad, Afghanistan"
2021-03-18 09:50:05 IST,27.75,85.71,10,3.6,"38km E of Kathmandu, Nepal"
2021-03-16 18:46:12 IST,30.08,86.39,10,4.1,"282km NNE of Kathmandu, Nepal"
2021-03-16 11:15:21 IST,26.08,94.4,18,3.5,"14km E of Wokha, Nagaland, India"
2021-03-15 17:34:41 IST,36.37,71.12,10,3.8,"95km SSE of Fayzabad, Afghanistan"
2021-03-15 15:23:03 IST,26.91,89.21,5,3.8,"75km SSW of Thimphu, Bhutan"
2021-03-15 06:04:02 IST,34.99,73.48,10,3.4,"133km NW of Gulmarg, Jammu and Kashmir, India"
2021-03-15 05:41:51 IST,38.13,73.52,10,3.8,"285km ENE of Fayzabad, Afghanistan"
2021-03-14 05:48:40 IST,16.45,94.46,50,3.8,"187km WSW of Yangon, Myanmar"
2021-03-13 18:00:32 IST,37.57,69.78,30,4.5,"85km NW of Fayzabad, Afghanistan"
2021-03-13 02:21:37 IST,26.36,90.13,10,2.8,"94km N of Tura, Meghalaya, India"
2021-03-12 22:42:03 IST,28.62,66.59,10,4,"661km W of Bikaner, Rajasthan, India"
2021-03-12 16:14:16 IST,26.13,92.71,5,3.1,"58km S of Tezpur, Assam, India"
2021-03-12 04:32:15 IST,27.4,87.98,10,3.7,"24km W of Yuksom, Sikkim, India"
2021-03-11 19:58:36 IST,35.08,72.13,10,3.9,"176km NNW of Islamabad, Pakistan"
2021-03-11 12:05:37 IST,23.91,94.29,20,3.1,"83km SE of Moirang, Manipur, India"
2021-03-11 08:04:17 IST,22.75,94.51,50,3.3,"144km ESE of Champhai, Mizoram, India"
2021-03-11 04:49:29 IST,36.35,70.85,41,4.3,"87km SSE of Fayzabad, Afghanistan"
2021-03-11 03:48:10 IST,27.38,88.76,15,2.1,"15km ENE of Gangtok, Sikkim"
2021-03-10 23:59:47 IST,24.1,93.38,50,2.8,"29km NE of Ngopa, Mizoram, India"
2021-03-10 21:58:42 IST,26.25,95.23,80,3.2,"71km E of Mokokchung, Nagaland, India"
2021-03-10 20:33:33 IST,26.38,95.98,110,3.6,"146km E of Mokokchung, Nagaland, India"
2021-03-10 18:53:52 IST,27.1,90.48,6,2.7,"93km ESE of Thimphu, Bhutan"
2021-03-10 13:01:38 IST,22.48,95.81,10,3.8,"65km NNW of Burma, Myanmar"
2021-03-10 09:47:06 IST,36.49,71.56,41,3.8,"112km SE of Fayzabad, Afghanistan"
2021-03-10 08:29:10 IST,22.14,78.64,20,2.8,"42km SSE of Pachmarhi, Madhya Pradesh, India"
2021-03-10 07:50:34 IST,32.7,76.62,5,3.4,"60km NNE of Dharamshala, Himachal Pradesh, India"
2021-03-10 02:36:47 IST,36.34,70.8,180,4.5,"87km SSE of Fayzabad, Afghanistan"
